"target_url","status","example_source_url","example_anchor_text"
"https://www.searchsarkarinaukri.com/jobs-in-jorhat","404","https://www.searchsarkarinaukri.com/jobs/national-institute-of-design-assam-senior-assistant-finance-and-accounts-2026--1553","jorhat sarkari naukri"
"https://www.searchsarkarinaukri.com/districts/south-delhi","404","https://www.searchsarkarinaukri.com/jobs/national-research-development-coporation-chairman-and-managing-director-2026--1519","All government jobs in south delhi"
"https://www.searchsarkarinaukri.com/jobs-in-south-delhi","404","https://www.searchsarkarinaukri.com/jobs/national-research-development-coporation-chairman-and-managing-director-2026--1519","south delhi sarkari naukri"
"https://www.searchsarkarinaukri.com/districts/all-india","404","https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-combined-geo-scientist-main-examination-2026-2026--1400","All government jobs in all india"
"https://www.searchsarkarinaukri.com/jobs-in-all-india","404","https://www.searchsarkarinaukri.com/jobs/union-public-service-commission-combined-geo-scientist-main-examination-2026-2026--1400","all india sarkari naukri"
"https://www.searchsarkarinaukri.com/districts/achhanpur-b.o","404","https://www.searchsarkarinaukri.com/jobs/power-grid-corporation-of-india-ltd-officer-trainee-company-secretary-2026--1375","All government jobs in achhanpur b.o"
"https://www.searchsarkarinaukri.com/jobs-in-achhanpur-b.o","404","https://www.searchsarkarinaukri.com/jobs/power-grid-corporation-of-india-ltd-officer-trainee-company-secretary-2026--1375","achhanpur b.o sarkari naukri"
"https://www.searchsarkarinaukri.com/districts/anand","404","https://www.searchsarkarinaukri.com/jobs/icar-directorate-of-medicinal-and-aromatic-plants-research-young-professional-ii-2026--1374","All government jobs in anand"
"https://www.searchsarkarinaukri.com/jobs-in-anand","404","https://www.searchsarkarinaukri.com/jobs/icar-directorate-of-medicinal-and-aromatic-plants-research-young-professional-ii-2026--1374","anand sarkari naukri"
"https://www.searchsarkarinaukri.com/districts/srinagar","404","https://www.searchsarkarinaukri.com/jobs/csir-iiim-jammu-project-assistant-ii-csir-iiim-jammu-2026--1297","All government jobs in srinagar"
"https://www.searchsarkarinaukri.com/jobs-in-srinagar","404","https://www.searchsarkarinaukri.com/jobs/csir-iiim-jammu-project-assistant-ii-csir-iiim-jammu-2026--1297","srinagar sarkari naukri"
"https://www.searchsarkarinaukri.com/districts/dadra-&-nagar-haveli","404","https://www.searchsarkarinaukri.com/jobs/balmer-lawrie-and-company-limited-junior-officer-accounts-and-finance-2026--1299","All government jobs in dadra & nagar haveli"
"https://www.searchsarkarinaukri.com/jobs-in-dadra-&-nagar-haveli","404","https://www.searchsarkarinaukri.com/jobs/balmer-lawrie-and-company-limited-junior-officer-accounts-and-finance-2026--1299","dadra & nagar haveli sarkari naukri"
"https://www.searchsarkarinaukri.com/districts/jammu","404","https://www.searchsarkarinaukri.com/jobs/csir-iiim-jammu-security-assistant-2026--1290","All government jobs in jammu"
"https://www.searchsarkarinaukri.com/jobs-in-jammu","404","https://www.searchsarkarinaukri.com/jobs/csir-iiim-jammu-security-assistant-2026--1290","jammu sarkari naukri"
"https://www.searchsarkarinaukri.com/districts/south-east","404","https://www.searchsarkarinaukri.com/jobs/csir-central-road-research-institute-research-intern-csir-central-road-2026--1289","All government jobs in south east"
"https://www.searchsarkarinaukri.com/jobs-in-south-east","404","https://www.searchsarkarinaukri.com/jobs/csir-central-road-research-institute-research-intern-csir-central-road-2026--1289","south east sarkari naukri"
"https://www.searchsarkarinaukri.com/districts/%E0%A4%A7%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%B6%E0%A4%BF%E0%A4%B5-(dharashiv)","404","https://www.searchsarkarinaukri.com/jobs/job--997","All government jobs in धाराशिव (dharashiv)"
"https://www.searchsarkarinaukri.com/jobs-in-%E0%A4%A7%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%B6%E0%A4%BF%E0%A4%B5-(dharashiv)","404","https://www.searchsarkarinaukri.com/jobs/job--997","धाराशिव (dharashiv) sarkari naukri"
"https://www.searchsarkarinaukri.com/districts/%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B0-%E0%A4%B0%E0%A4%BE%E0%A4%9C%E0%A5%8D%E0%A4%AF","404","https://www.searchsarkarinaukri.com/jobs/job--982","All government jobs in महाराष्ट्र राज्य"
"https://www.searchsarkarinaukri.com/jobs-in-%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B0-%E0%A4%B0%E0%A4%BE%E0%A4%9C%E0%A5%8D%E0%A4%AF","404","https://www.searchsarkarinaukri.com/jobs/job--982","महाराष्ट्र राज्य sarkari naukri"
"https://www.searchsarkarinaukri.com/districts/%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B0-(%E0%A4%A8%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF%E0%A5%80%E0%A4%A8-%E0%A4%B5%E0%A4%BF%E0%A4%AD%E0%A4%BE%E0%A4%97)","404","https://www.searchsarkarinaukri.com/jobs/cjjd-jmfc--981","All government jobs in महाराष्ट्र (न्यायालयीन विभाग)"
"https://www.searchsarkarinaukri.com/jobs-in-%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B0-(%E0%A4%A8%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF%E0%A5%80%E0%A4%A8-%E0%A4%B5%E0%A4%BF%E0%A4%AD%E0%A4%BE%E0%A4%97)","404","https://www.searchsarkarinaukri.com/jobs/cjjd-jmfc--981","महाराष्ट्र (न्यायालयीन विभाग) sarkari naukri"
"https://www.searchsarkarinaukri.com/districts/%E0%A4%B8%E0%A5%8B%E0%A4%B2%E0%A4%BE%E0%A4%AA%E0%A5%82%E0%A4%B0-(solapur)","404","https://www.searchsarkarinaukri.com/jobs/nhm--996","All government jobs in सोलापूर (solapur)"
"https://www.searchsarkarinaukri.com/jobs-in-%E0%A4%B8%E0%A5%8B%E0%A4%B2%E0%A4%BE%E0%A4%AA%E0%A5%82%E0%A4%B0-(solapur)","404","https://www.searchsarkarinaukri.com/jobs/nhm--996","सोलापूर (solapur) sarkari naukri"
"https://www.searchsarkarinaukri.com/districts/%E0%A4%A8%E0%A4%B5%E0%A5%80-%E0%A4%A6%E0%A4%BF%E0%A4%B2%E0%A5%8D%E0%A4%B2%E0%A5%80","404","https://www.searchsarkarinaukri.com/jobs/senior-consultant--973","All government jobs in नवी दिल्ली"
"https://www.searchsarkarinaukri.com/jobs-in-%E0%A4%A8%E0%A4%B5%E0%A5%80-%E0%A4%A6%E0%A4%BF%E0%A4%B2%E0%A5%8D%E0%A4%B2%E0%A5%80","404","https://www.searchsarkarinaukri.com/jobs/senior-consultant--973","नवी दिल्ली sarkari naukri"
"https://www.searchsarkarinaukri.com/districts/%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B0-(%E0%A4%B8%E0%A5%8B%E0%A4%B2%E0%A4%BE%E0%A4%AA%E0%A5%82%E0%A4%B0","404","https://www.searchsarkarinaukri.com/jobs/bde--977","All government jobs in महाराष्ट्र (सोलापूर"
"https://www.searchsarkarinaukri.com/jobs-in-%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B0-(%E0%A4%B8%E0%A5%8B%E0%A4%B2%E0%A4%BE%E0%A4%AA%E0%A5%82%E0%A4%B0","404","https://www.searchsarkarinaukri.com/jobs/bde--977","महाराष्ट्र (सोलापूर sarkari naukri"
"https://www.searchsarkarinaukri.com/districts/%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A5%8D%E0%A4%B9%E0%A4%BE-%E0%A4%AE%E0%A5%81%E0%A4%96%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF%E0%A5%87-%E0%A4%86%E0%A4%A3%E0%A4%BF-%E0%A4%AE%E0%A5%8B%E0%A4%A0%E0%A5%8D%E0%A4%AF%E0%A4%BE-%E0%A4%B6%E0%A4%B9%E0%A4%B0%E0%A4%BE%E0%A4%82%E0%A4%A4%E0%A5%80%E0%A4%B2-%E0%A4%B6%E0%A4%BE%E0%A4%96%E0%A4%BE.","404","https://www.searchsarkarinaukri.com/jobs/relationship-manager--978","All government jobs in जिल्हा मुख्यालये आणि मोठ्या शहरांतील शाखा."
"https://www.searchsarkarinaukri.com/jobs-in-%E0%A4%9C%E0%A4%BF%E0%A4%B2%E0%A5%8D%E0%A4%B9%E0%A4%BE-%E0%A4%AE%E0%A5%81%E0%A4%96%E0%A5%8D%E0%A4%AF%E0%A4%BE%E0%A4%B2%E0%A4%AF%E0%A5%87-%E0%A4%86%E0%A4%A3%E0%A4%BF-%E0%A4%AE%E0%A5%8B%E0%A4%A0%E0%A5%8D%E0%A4%AF%E0%A4%BE-%E0%A4%B6%E0%A4%B9%E0%A4%B0%E0%A4%BE%E0%A4%82%E0%A4%A4%E0%A5%80%E0%A4%B2-%E0%A4%B6%E0%A4%BE%E0%A4%96%E0%A4%BE.","404","https://www.searchsarkarinaukri.com/jobs/relationship-manager--978","जिल्हा मुख्यालये आणि मोठ्या शहरांतील शाखा. sarkari naukri"
"https://www.searchsarkarinaukri.com/districts/%E0%A4%B8%E0%A4%82%E0%A4%AA%E0%A5%82%E0%A4%B0%E0%A5%8D%E0%A4%A3-%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B0","404","https://www.searchsarkarinaukri.com/jobs/job--980","All government jobs in संपूर्ण महाराष्ट्र"
"https://www.searchsarkarinaukri.com/jobs-in-%E0%A4%B8%E0%A4%82%E0%A4%AA%E0%A5%82%E0%A4%B0%E0%A5%8D%E0%A4%A3-%E0%A4%AE%E0%A4%B9%E0%A4%BE%E0%A4%B0%E0%A4%BE%E0%A4%B7%E0%A5%8D%E0%A4%9F%E0%A5%8D%E0%A4%B0","404","https://www.searchsarkarinaukri.com/jobs/job--980","संपूर्ण महाराष्ट्र sarkari naukri"
"https://www.searchsarkarinaukri.com/jobs/society-for-applied-microwave-electronics-engineering-research-mumbai-invites-applications-for-35-graduate-diploma-apprentice-trainee-positi--4656","410","https://www.searchsarkarinaukri.com/districts/mumbai-suburban","Society for Applied Microwave Electronics Engineering & Research Mumbai invites applications for 35 Graduate & Diploma Apprentice Trainee positions 2026"
"https://www.searchsarkarinaukri.com/jobs/advanced-centre-for-treatment-research-and-education-in-cancer-actrec-recruitment-2026-research-nurse-post-vacancy--4610","410","https://www.searchsarkarinaukri.com/districts/mumbai-suburban/education","Advanced Centre for Treatment, Research and Education in Cancer (ACTREC) Recruitment 2026 — Research Nurse Post Vacancy"
"https://www.searchsarkarinaukri.com/jobs/recruitment-notification-konkan-railway-corporation-limited-krcl-hiring-142-apprentice-trainees-and-junior-technical-assistants-2026--4766","410","https://www.searchsarkarinaukri.com/districts/mumbai-city/railway","Recruitment Notification: Konkan Railway Corporation Limited (KRCL) hiring 142 Apprentice Trainees and Junior Technical Assistants 2026"
"https://www.searchsarkarinaukri.com/jobs/konkan-railway-corporation-limited-2026-recruitment-drive-142-junior-technical-assistant-junior-technical-assistant-design-drawing-appre-vac--4596","410","https://www.searchsarkarinaukri.com/districts/mumbai-city/railway","Konkan Railway Corporation Limited 2026 Recruitment Drive: 142 Junior Technical Assistant, Junior Technical Assistant – Design & Drawing, Appre Vacancies Announced"
"https://www.searchsarkarinaukri.com/jobs/recruitment-notification-konkan-railway-corporation-limited-hiring-134-apprentice-trainee-2026--4477","410","https://www.searchsarkarinaukri.com/districts/mumbai-city/railway","Recruitment Notification: Konkan Railway Corporation Limited hiring 134 Apprentice Trainee 2026"
"https://www.searchsarkarinaukri.com/jobs/apply-for-7-young-professional-legal-professional-posts-at-office-of-the-textile-commissioner-ministry-of-textiles-government-of-india-2026--4130","410","https://www.searchsarkarinaukri.com/districts/mumbai-city/central","Apply for 7 Young Professional & Legal Professional Posts at Office of the Textile Commissioner, Ministry of Textiles, Government of India (2026 Recruitment)"
"https://www.searchsarkarinaukri.com/jobs/icar-central-citrus-research-institute-nagpur-2026-recruitment-drive-3-young-professional-i-young-professional-ii-vacancies-announced--4936","410","https://www.searchsarkarinaukri.com/districts/nagpur/central","ICAR-Central Citrus Research Institute, Nagpur 2026 Recruitment Drive: 3 Young Professional – I, Young Professional – II Vacancies Announced"
"https://www.searchsarkarinaukri.com/jobs/recruitment-notification-maharashtra-metro-rail-corporation-limited-hiring-4-deputy-general-manager-mmi-assistant-manager-public-relations-o--4199","410","https://www.searchsarkarinaukri.com/districts/nagpur/railway","Recruitment Notification: Maharashtra Metro Rail Corporation Limited hiring 4 Deputy General Manager (MMI), Assistant Manager (Public Relations), Office Assis 2026"
"https://www.searchsarkarinaukri.com/jobs/recruitment-notification-maharashtra-metro-rail-corporation-limited-hiring-5-manager-hr-assistant-manager-hr-dgm-mmi-assistant-manager-pr-of--4937","410","https://www.searchsarkarinaukri.com/districts/nagpur/railway","Recruitment Notification: Maharashtra Metro Rail Corporation Limited hiring 5 Manager (HR), Assistant Manager (HR), DGM (MMI), Assistant Manager (PR), Office 2026"
"https://www.searchsarkarinaukri.com/jobs/job-openings-at-defence-institute-of-advanced-technology-pune-3-project-associate-i-pa-and-junior-research-fellow-jrf-posts-available--4654","410","https://www.searchsarkarinaukri.com/districts/pune","Job Openings at Defence Institute of Advanced Technology, Pune — 3 Project Associate – I (PA) and Junior Research Fellow (JRF) Posts Available"
"https://www.searchsarkarinaukri.com/jobs/recruitment-notification-national-centre-for-radio-astrophysics-pune-hiring-30-project-administrative-officer-project-technical-assistant-en--4122","410","https://www.searchsarkarinaukri.com/engineering-jobs-in-pune","Recruitment Notification: National Centre for Radio Astrophysics, Pune hiring 30 Project Administrative Officer, Project Technical Assistant, Engineer Trainee, L 2026"
"https://www.searchsarkarinaukri.com/jobs/job--3857","410","https://www.searchsarkarinaukri.com/districts/nashik","१२७ प्राध्यापक पदांसाठी नाशिकच्या गोखले एज्युकेशन सोसायटी भरती अपडेट"
"https://www.searchsarkarinaukri.com/jobs/apply-for-5-full-time-general-duty-medical-officer-contractual-posts-at-india-security-press-nashik-2026-recruitment--4991","410","https://www.searchsarkarinaukri.com/districts/nashik/central","Apply for 5 Full time General Duty Medical Officer (Contractual) Posts at India Security Press, Nashik (2026 Recruitment)"
"https://www.searchsarkarinaukri.com/jobs/recruitment-notification-national-centre-of-radio-astrophysics-pune-hiring-8-administrative-assistant-b-clerk-a-driver-b-laboratory-assistan--4133","410","https://www.searchsarkarinaukri.com/districts/pune/central","Recruitment Notification: National Centre of Radio Astrophysics, Pune hiring 8 Administrative Assistant-B, Clerk-A, Driver-B, Laboratory Assistant-B, Security 2026"
"https://www.searchsarkarinaukri.com/jobs/umed-maharashtra-state-rural-livelihoods-mission-jalgaon-recruitment-2026-16-ifc-block-anchor-senior-community-resource-person-vacancies-ope--4930","410","https://www.searchsarkarinaukri.com/districts/jalgaon","UMED Maharashtra State Rural Livelihoods Mission, Jalgaon Recruitment 2026 — 16 IFC Block Anchor, Senior Community Resource Person Vacancies Open"
"https://www.searchsarkarinaukri.com/jobs/recruitment-notification-mumbai-port-authority-mumbai-port-trust-hiring-63-principal-advisor-civil-sports-trainees-senior-deputy-chief-medic--4602","410","https://www.searchsarkarinaukri.com/jobs?category=central","Recruitment Notification: Mumbai Port Authority (Mumbai Port Trust) hiring 63 Principal Advisor (Civil), Sports Trainees, Senior Deputy Chief Medical Officer 2026"
"https://www.searchsarkarinaukri.com/jobs/recruitment-notification-ex-servicemen-contributory-health-scheme-station-cell-pune-hiring-2-medical-officer-gynaecologist-2026--4769","410","https://www.searchsarkarinaukri.com/jobs?category=health","Recruitment Notification: Ex-Servicemen Contributory Health Scheme Station Cell Pune hiring 2 Medical Officer, Gynaecologist 2026"
"https://www.searchsarkarinaukri.com/jobs/apply-for-1-young-professional-ii-yp-ii-post-at-icar-central-institute-of-fisheries-education-mumbai-2026-recruitment--4942","410","https://www.searchsarkarinaukri.com/districts/mumbai-suburban/education","Apply for 1 Young Professional-II (YP-II) Post at ICAR-Central Institute of Fisheries Education, Mumbai (2026 Recruitment)"
"https://www.searchsarkarinaukri.com/jobs/airports-authority-of-india-aai-western-region-recruitment-2026-36-graduate-and-diploma-apprentice-vacancies-open--4135","410","https://www.searchsarkarinaukri.com/districts/mumbai-city/central","Airports Authority of India (AAI) – Western Region Recruitment 2026 — 36 Graduate and Diploma Apprentice Vacancies Open"
"https://www.searchsarkarinaukri.com/jobs/recruitment-notification-government-dental-college-hospital-jalgaon-hiring-12-assistant-professor-2026--4603","410","https://www.searchsarkarinaukri.com/districts/jalgaon/health","Recruitment Notification: Government Dental College & Hospital, Jalgaon hiring 12 Assistant Professor 2026"
"https://www.searchsarkarinaukri.com/jobs/business-correspondent-supervisor--975","410","https://www.searchsarkarinaukri.com/districts/osmanabad","बीसी पर्यवेक्षक (Business Correspondent Supervisor)"
"https://www.searchsarkarinaukri.com/jobs/job--4731","410","https://www.searchsarkarinaukri.com/districts/kolhapur","कोल्हापूरच्या माजी सैनिक आरोग्य योजने: ५० विविध पदांसाठी भरती सूचना २०२६"
"https://www.searchsarkarinaukri.com/jobs/job--4278","410","https://www.searchsarkarinaukri.com/districts/solapur","सोलापूर विद्यापीठा ९ सहाय्यक प्राध्यापक पदांसाठी पात्रता व अर्ज तपशील"
"https://www.searchsarkarinaukri.com/jobs/tadoba-andhari-tiger-reserve-conservation-forest-department-chandrapur-invites-applications-for-1-kolara-tourism-gate-manager-position-2026--4941","410","https://www.searchsarkarinaukri.com/districts/chandrapur/forest","Tadoba-Andhari Tiger Reserve Conservation, Forest Department Chandrapur invites applications for 1 Kolara Tourism Gate Manager position 2026"
"https://www.searchsarkarinaukri.com/jobs/recruitment-notification-mumbai-port-authority-sports-club-hiring-54-sports-trainee-2026--4196","410","https://www.searchsarkarinaukri.com/districts/mumbai-city/central","Recruitment Notification: Mumbai Port Authority Sports Club hiring 54 Sports Trainee 2026"
"https://www.searchsarkarinaukri.com/jobs/recruitment-notification-mumbai-port-authority-mumbai-port-trust-hiring-51-consultant-fsi-implementation-junior-professional-trainee-clerk-s--4939","410","https://www.searchsarkarinaukri.com/jobs?category=central","Recruitment Notification: Mumbai Port Authority (Mumbai Port Trust) hiring 51 Consultant (FSI Implementation), Junior Professional Trainee (Clerk), Senior Pro 2026"
"https://www.searchsarkarinaukri.com/jobs/back-office-sitting-job--2006","410","https://www.searchsarkarinaukri.com/jobs-in-assam","Back office Sitting JOB"
